full_name,stargazers_count,description,created_at,updated_at,forks_count,watchers_count,size,language,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,archived,open_issues_count
firebase/firebase-js-sdk,4968,Firebase Javascript SDK,2017-04-24T21:52:11Z,2025-05-16T11:04:44Z,929,4968,142164,TypeScript,True,True,True,True,True,True,False,704
readysettech/readyset,4968,"Readyset is a MySQL and Postgres wire-compatible caching layer that sits in front of existing databases to speed up queries and horizontally scale read throughput. Under the hood, ReadySet caches the results of cached select statements and incrementally updates these results over time as the underlying data changes.",2022-05-24T14:39:20Z,2025-05-19T18:44:21Z,142,4968,239299,Rust,True,True,True,True,False,True,False,264
elbywan/wretch,4968,A tiny wrapper built around fetch with an intuitive syntax. :candy:,2017-09-13T18:27:25Z,2025-05-19T06:11:20Z,100,4968,4639,TypeScript,True,False,True,False,True,False,False,2
mgechev/angularjs-style-guide,4967,📚 Community-driven set of best practices for AngularJS application development,2013-10-06T13:06:44Z,2025-05-15T00:25:49Z,648,4967,1028,,True,True,True,True,True,False,False,4
xiaolin3303/wx-charts,4967,微信小程序图表库，Charts for WeChat Mini Program,2016-11-28T09:56:12Z,2025-05-19T08:35:14Z,1668,4967,2363,JavaScript,True,True,True,True,False,False,False,285
php-fig/container,9999,,2016-08-15T18:35:30Z,2025-05-19T08:15:27Z,52,9999,337,PHP,True,True,True,False,False,False,False,6
awsdocs/aws-doc-sdk-examples,9997,"Welcome to the AWS Code Examples Repository.  This repo contains code examples used in the AWS documentation, AWS SDK Developer Guides, and more. For more information, see the Readme.md file below.",2016-08-18T19:06:57Z,2025-05-19T17:50:56Z,5762,9997,252003,Java,True,True,True,True,False,False,False,158
jemalloc/jemalloc,9994,,2013-10-03T21:37:32Z,2025-05-19T09:10:38Z,1487,9994,12695,C,True,False,True,True,False,False,False,376
typicode/hotel,9991,🏩 A simple process manager for developers. Start apps from your browser and access them using local domains,2015-05-27T08:24:07Z,2025-05-18T18:44:41Z,427,9991,3143,JavaScript,True,True,True,True,False,False,False,124
tweenjs/tween.js,9990,JavaScript/TypeScript animation engine,2010-05-28T14:24:20Z,2025-05-19T07:00:58Z,1419,9990,16853,TypeScript,True,True,True,True,True,True,False,20
TarsCloud/Tars,9989,"Tars is a high-performance RPC framework based on name service and Tars protocol, also integrated administration platform, and implemented hosting-service via flexible schedule.",2017-01-18T07:51:52Z,2025-05-18T01:36:19Z,2080,9989,15965,C++,True,True,True,True,False,False,False,48
doccano/doccano,9989,Open source annotation tool for machine learning practitioners.,2018-05-09T06:10:05Z,2025-05-19T18:39:43Z,1778,9989,57474,Python,True,True,True,True,True,True,False,362
libgit2/libgit2,9982,"A cross-platform, linkable library implementation of Git that you can use in your application.",2010-09-10T16:17:48Z,2025-05-19T14:12:03Z,2477,9982,72222,C,True,True,True,False,True,True,False,473
TrinityCore/TrinityCore,9982,"TrinityCore Open Source MMO Framework (master = 11.1.5.60822, 3.3.5 = 3.3.5a.12340, cata classic =  4.4.2.60192)",2010-12-28T23:40:07Z,2025-05-19T16:35:40Z,6133,9982,1338339,C++,True,False,True,True,False,True,False,1605
lyhue1991/eat_tensorflow2_in_30_days,9980,"Tensorflow2.0 🍎🍊 is delicious, just eat it! 😋😋",2020-02-15T09:00:37Z,2025-05-18T07:22:18Z,2474,9980,61324,Python,True,True,True,True,True,False,False,28
Immediate-Mode-UI/Nuklear,9979,A single-header ANSI C immediate mode cross-platform GUI library,2019-11-26T09:21:47Z,2025-05-19T16:42:29Z,613,9979,16343,C,True,False,True,True,True,False,False,297
sashabaranov/go-openai,9978,"OpenAI ChatGPT, GPT-3, GPT-4, DALL·E, Whisper API wrapper for Go",2020-08-18T14:42:54Z,2025-05-19T13:47:46Z,1599,9978,724,Go,True,True,True,True,False,True,False,202
timzhang642/3D-Machine-Learning,9975,A resource repository for 3D machine learning,2017-08-12T15:20:54Z,2025-05-19T06:01:59Z,1803,9975,24851,,True,True,True,True,False,False,False,21
cstack/db_tutorial,9969,Writing a sqlite clone from scratch in C,2017-08-31T17:56:02Z,2025-05-19T13:22:42Z,993,9969,1145,C,True,True,True,True,True,False,False,48
VirgilClyne/iRingo,9962,解锁完整的 Apple功能和集成服务,2021-10-16T01:53:16Z,2025-05-19T14:14:27Z,368,9962,14619,,False,False,True,False,False,False,False,49
ssssssss-team/spider-flow,9961,新一代爬虫平台，以图形化方式定义爬虫流程，不写代码即可完成爬虫。,2020-03-27T11:07:15Z,2025-05-18T15:04:31Z,1916,9961,3382,Java,True,True,True,True,False,False,False,20
ymcui/Chinese-BERT-wwm,9959,Pre-Training with Whole Word Masking for Chinese BERT（中文BERT-wwm系列模型）,2019-06-19T22:55:01Z,2025-05-19T14:41:47Z,1394,9959,16233,Python,True,True,True,False,False,False,False,0
MustardChef/WSABuilds,9959,Run Windows Subsystem For Android on your Windows 10 and Windows 11 PC using prebuilt binaries with Google Play Store (MindTheGapps) and/or Magisk or KernelSU (root solutions) built in. ,2022-12-30T21:43:34Z,2025-05-19T17:22:38Z,1646,9959,31379,Python,True,True,True,True,False,True,False,83
pennersr/django-allauth,9951,"Integrated set of Django applications addressing authentication, registration, account management as well as 3rd party (social) account authentication.",2010-10-10T20:10:52Z,2025-05-18T23:18:26Z,3091,9951,18657,Python,True,False,True,False,False,False,False,1
matthieua/WOW,9950,Reveal CSS animation as you scroll down a page,2013-12-29T07:53:44Z,2025-05-14T02:27:47Z,4091,9950,1058,JavaScript,True,True,True,True,True,False,False,189
flame-engine/flame,9948,A Flutter based game engine.,2017-10-22T03:01:50Z,2025-05-19T16:06:35Z,967,9948,61480,Dart,True,True,True,False,True,True,False,110
dodyg/practical-aspnetcore,9947,"Practical samples of ASP.NET Core 10 Preview 4, 9, 8.0, 7.0, 6.0, 5.0, 3.1, 2.2, and 2.1,projects you can use. Readme contains explanations on all projects.",2016-07-27T08:23:40Z,2025-05-19T17:35:26Z,1354,9947,45056,C#,True,True,True,True,False,True,False,173
rafaballerini/GitTutorial,9945,Tutorial de como usar o Git e Github na prática,2021-04-15T13:45:15Z,2025-05-19T18:41:54Z,3107,9945,37,,True,True,True,True,False,False,False,99
golang/protobuf,9944,Go support for Google's protocol buffers,2014-11-23T23:07:23Z,2025-05-19T16:17:37Z,1575,9944,8435,Go,True,True,True,False,False,False,False,113
Theano/Theano,9944,"Theano was a Python library that allows you to define, optimize, and evaluate mathematical expressions involving multi-dimensional arrays efficiently. It is being continued as PyTensor: www.github.com/pymc-devs/pytensor",2011-08-10T03:48:06Z,2025-05-14T22:10:27Z,2485,9944,68115,Python,True,True,True,True,False,False,False,700
material-components/material-web,9941,Material Design Web Components,2018-03-27T21:46:51Z,2025-05-19T04:28:21Z,950,9941,51438,TypeScript,True,False,True,False,False,True,False,153
ruby-grape/grape,9937,An opinionated framework for creating REST-like APIs in Ruby.,2010-08-02T14:25:08Z,2025-05-17T16:42:27Z,1231,9937,6483,Ruby,True,True,True,False,False,False,False,254
easydiffusion/easydiffusion,9934,"An easy 1-click way to create beautiful artwork on your PC using AI, with no tech knowledge. Provides a browser UI for generating images from text prompts and images. Just enter your text prompt, and see the generated image.",2022-08-23T20:27:59Z,2025-05-19T18:32:04Z,817,9934,59980,JavaScript,True,True,True,True,False,False,False,351
github/copilot.vim,9931,Neovim plugin for GitHub Copilot,2021-10-20T18:29:13Z,2025-05-19T18:16:01Z,440,9931,50457,Vim Script,True,False,True,False,False,False,False,12
bitcoin/bips,9931,Bitcoin Improvement Proposals,2013-11-19T17:18:41Z,2025-05-19T16:03:52Z,5602,9931,16212,Wikitext,False,False,True,True,False,False,False,36
stephencelis/SQLite.swift,9930,"A type-safe, Swift-language layer over SQLite3.",2014-10-04T18:23:46Z,2025-05-19T18:42:59Z,1600,9930,3967,Swift,True,True,True,True,False,False,False,143
gwuhaolin/livego,9930,live video streaming server in golang,2017-05-28T08:11:36Z,2025-05-19T03:59:49Z,2020,9930,2643,Go,True,True,True,True,False,False,False,139
TencentARC/PhotoMaker,9929,PhotoMaker [CVPR 2024],2023-12-06T07:46:14Z,2025-05-19T10:17:49Z,792,9929,10468,Jupyter Notebook,True,True,True,False,False,True,False,152
wasabeef/glide-transformations,9923,An Android transformation library providing a variety of image transformations for Glide.,2015-01-09T10:33:29Z,2025-05-18T12:37:01Z,1406,9923,26509,Java,True,True,True,True,False,False,False,56
purifycss/purifycss,9922,Remove unused CSS. Also works with single-page apps.,2015-05-26T02:42:17Z,2025-05-09T14:09:08Z,380,9922,349,JavaScript,True,True,True,True,False,False,False,83
forkingdog/UITableView-FDTemplateLayoutCell,9920,Template auto layout cell for automatically UITableViewCell height calculating,2015-04-16T13:14:19Z,2025-05-15T21:47:33Z,2006,9920,4257,Objective-C,True,True,True,True,False,False,False,129
FormidableLabs/spectacle,9917,A React-based library for creating sleek presentations using JSX syntax that gives you the ability to live demo your code.,2015-06-30T20:36:07Z,2025-05-18T18:52:16Z,692,9917,146160,TypeScript,True,True,True,False,False,True,False,74
oblador/react-native-animatable,9917,Standard set of easy to use animations and declarative transitions for React Native,2015-10-18T02:04:35Z,2025-05-16T10:17:18Z,701,9917,1755,JavaScript,True,True,True,False,False,False,False,171
swiftlang/swift-package-manager,9917,The Package Manager for the Swift Programming Language,2015-10-23T21:41:12Z,2025-05-18T22:23:28Z,1388,9917,34527,Swift,True,False,True,False,False,False,False,985
mozilla/readability,9916,A standalone version of the readability lib,2015-02-03T08:01:54Z,2025-05-19T17:35:16Z,644,9916,7390,JavaScript,True,True,True,False,False,False,False,282
gcc-mirror/gcc,9915,,2014-08-07T06:50:37Z,2025-05-19T18:41:36Z,4532,9915,3817490,C++,False,True,True,True,False,False,False,48
vanilla-extract-css/vanilla-extract,9914,Zero-runtime Stylesheets-in-TypeScript,2021-03-26T05:10:54Z,2025-05-19T17:01:32Z,313,9914,8700,TypeScript,True,False,True,False,False,True,False,88
wix/react-native-calendars,9912,React Native Calendar Components 🗓️ 📆 ,2016-11-11T12:17:27Z,2025-05-19T08:37:23Z,3016,9912,19187,TypeScript,True,True,True,False,True,False,False,214
lucasg/Dependencies,9910,"A rewrite of the old legacy software ""depends.exe"" in C# for Windows devs to troubleshoot dll load dependencies issues.",2017-06-25T15:00:10Z,2025-05-19T17:27:05Z,802,9910,15341,C#,True,True,True,True,True,False,False,132
microg/GmsCore,9909,Free implementation of Play Services,2014-04-23T19:28:47Z,2025-05-19T15:54:33Z,1920,9909,13353,Java,True,False,True,True,False,False,False,1096
autowarefoundation/autoware,9907,Autoware - the world's leading open-source software project for autonomous driving,2015-08-24T23:17:57Z,2025-05-19T09:18:02Z,3240,9907,1473,Dockerfile,True,False,True,False,False,True,False,70
square/moshi,9906,A modern JSON library for Kotlin and Java.,2014-08-09T15:58:42Z,2025-05-19T11:24:39Z,767,9906,4955,Kotlin,True,False,True,False,True,True,False,114
i3/i3,9902,A tiling window manager for X11,2015-02-04T09:23:51Z,2025-05-19T18:42:02Z,782,9902,13654,C,True,False,True,False,False,True,False,367
EpistasisLab/tpot,9902,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,2015-11-03T21:08:40Z,2025-05-17T16:15:07Z,1579,9902,91462,Jupyter Notebook,True,True,True,True,True,True,False,307
dexidp/dex,9898,OpenID Connect (OIDC) identity and OAuth 2.0 provider with pluggable connectors,2015-08-17T17:57:06Z,2025-05-19T17:30:06Z,1782,9898,26650,Go,True,True,True,True,False,True,False,448
sourcegraph/conc,9897,Better structured concurrency for go,2023-01-02T22:52:07Z,2025-05-19T17:12:11Z,335,9897,280,Go,True,False,True,False,False,True,False,24
alexjc/neural-doodle,9896,"Turn your two-bit doodles into fine artworks with deep neural networks, generate seamless textures from photos, transfer style from one image to another, perform example-based upscaling, but wait... there's more! (An implementation of Semantic Style Transfer.)",2016-03-05T23:35:18Z,2025-05-19T16:03:27Z,905,9896,5380,Python,False,True,True,False,False,False,True,50
rust-bakery/nom,9896,Rust parser combinator framework,2014-11-23T11:16:23Z,2025-05-19T16:55:59Z,833,9896,10821,Rust,True,True,True,True,False,False,False,269
bufbuild/buf,9892,The best way of working with Protocol Buffers.,2019-10-03T00:09:57Z,2025-05-19T02:35:27Z,306,9892,27585,Go,True,False,True,False,False,True,False,53
googlesamples/easypermissions,9892,Simplify Android M system permissions,2015-12-22T18:05:53Z,2025-05-16T23:45:01Z,1455,9892,635,Java,True,True,True,True,False,False,True,40
stanfordnlp/CoreNLP,9888,"CoreNLP: A Java suite of core NLP tools for tokenization, sentence segmentation, NER, parsing, coreference, sentiment analysis, etc.",2013-06-27T21:13:49Z,2025-05-19T03:20:08Z,2715,9888,397070,Java,True,True,True,True,True,True,False,183
vuematerial/vue-material,9888,"Vue.js Framework - ready-to-use Vue components with Material Design, free forever.",2016-06-17T22:41:53Z,2025-05-18T10:02:05Z,1145,9888,20168,Vue,True,True,True,False,False,False,False,247
audreyfeldroy/favicon-cheat-sheet,9887,Obsessive cheat sheet to favicon sizes/types. Please contribute! (Note: this may be in flux as I learn new things about favicon best practices.),2013-08-05T12:54:19Z,2025-05-16T09:31:46Z,409,9887,329,,True,True,True,True,False,False,False,44
Mooler0410/LLMsPracticalGuide,9886,"A curated list of practical guide resources of LLMs (LLMs Tree, Examples, Papers)",2023-04-23T04:22:20Z,2025-05-19T14:04:56Z,764,9886,27890,,True,True,True,False,False,False,False,15
devhubapp/devhub,9885,"TweetDeck for GitHub - Filter Issues, Activities & Notifications - Web, Mobile & Desktop with 99% code sharing between them",2016-11-30T23:24:21Z,2025-05-17T13:29:32Z,822,9885,121540,TypeScript,True,True,True,False,False,False,False,59
paascloud/paascloud-master,9884,spring cloud + vue + oAuth2.0全家桶实战，前后端分离模拟商城，完整的购物流程、后端运营平台，可以实现快速搭建企业级微服务项目。支持微信登录等三方登录。,2018-03-17T05:40:43Z,2025-05-18T13:19:05Z,4295,9884,16083,Java,True,True,True,True,False,False,False,105
timarney/react-app-rewired,9881,Override create-react-app webpack configs without ejecting,2016-08-08T19:14:34Z,2025-05-19T06:38:38Z,428,9881,876,JavaScript,True,True,True,True,False,False,False,18
wandb/wandb,9875,"The AI developer platform. Use Weights & Biases to train and fine-tune models, and manage models from experimentation to production.",2017-03-24T05:46:23Z,2025-05-19T18:38:44Z,741,9875,179384,Python,True,True,True,True,True,False,False,777
junegunn/fzf.vim,9873,fzf :heart: vim,2015-08-14T16:26:26Z,2025-05-19T16:20:20Z,595,9873,841,Vim Script,True,True,True,False,False,False,False,343
snapappointments/bootstrap-select,9872,":rocket: The jQuery plugin that brings select elements into the 21st century with intuitive multiselection, searching, and much more.",2012-09-26T20:56:59Z,2025-05-17T03:06:21Z,2716,9872,8982,JavaScript,True,True,True,True,True,True,False,316
senchalabs/connect,9871,Connect is a middleware layer for Node.js,2010-05-26T18:55:41Z,2025-05-15T15:15:03Z,1092,9871,5321,JavaScript,True,False,True,True,True,False,False,8
goofychris/art-template,9870,High performance JavaScript templating engine,2012-06-03T03:37:57Z,2025-05-17T04:50:34Z,2672,9870,3189,JavaScript,True,True,True,True,True,False,False,91
scottjehl/picturefill,9864,"A responsive image polyfill for <picture>, srcset, sizes, and more",2012-02-21T08:35:14Z,2025-05-18T11:28:41Z,1065,9864,17463,JavaScript,True,True,True,True,True,False,True,1
aFarkas/html5shiv,9864,This script is the defacto way to enable use of HTML5 sectioning elements in legacy Internet Explorer.,2011-02-12T12:21:10Z,2025-05-15T15:01:46Z,2546,9864,5145,JavaScript,True,True,True,True,True,False,False,73
qdm12/gluetun,9863,"VPN client in a thin Docker container for multiple VPN providers, written in Go, and using OpenVPN or Wireguard, DNS over TLS, with a few proxy servers built-in.",2018-02-06T22:16:29Z,2025-05-19T18:55:53Z,439,9863,12967,Go,True,True,True,True,False,True,False,320
seanmonstar/warp,9863,"A super-easy, composable, web server framework for warp speeds.",2018-07-11T17:43:50Z,2025-05-18T14:12:26Z,733,9863,927,Rust,True,False,True,False,False,False,False,232
webtorrent/webtorrent-desktop,9859,"❤️ Streaming torrent app for Mac, Windows, and Linux",2015-05-04T05:21:35Z,2025-05-19T14:26:41Z,1019,9859,176843,JavaScript,True,False,True,False,False,True,False,79
DevExpress/testcafe,9859,A Node.js tool to automate end-to-end web testing.,2015-04-20T13:43:28Z,2025-05-18T18:44:41Z,676,9859,137524,JavaScript,True,True,True,True,True,False,False,24
coder/coder,9859,Provision remote development environments via Terraform,2021-12-22T06:08:52Z,2025-05-19T18:46:08Z,887,9859,213736,Go,True,True,True,False,False,True,False,558
